"Time_sec","MagnetsZ_mm","Extension_nm","expDetail","id"
172.986,-2,262.187,"expDetail","./sample.txt"
172.996,-2,265.305,"expDetail","./sample.txt"
173.005,-2,245.53,"expDetail","./sample.txt"
173.015,-2,255.672,"expDetail","./sample.txt"
173.025,-2,257.823,"expDetail","./sample.txt"
173.036,-2,259.414,"expDetail","./sample.txt"
173.045,-2,228.345,"expDetail","./sample.txt"
173.055,-2,247.847,"expDetail","./sample.txt"
173.065,-2,261.379,"expDetail","./sample.txt"
173.075,-2,256.315,"expDetail","./sample.txt"
173.084,-2,259.142,"expDetail","./sample.txt"
173.094,-2,257.994,"expDetail","./sample.txt"
173.104,-2,241.857,"expDetail","./sample.txt"
173.114,-2,245.516,"expDetail","./sample.txt"
173.125,-2,263.331,"expDetail","./sample.txt"
173.134,-2,251.63,"expDetail","./sample.txt"
173.144,-2,256.212,"expDetail","./sample.txt"
173.154,-2,260.629,"expDetail","./sample.txt"
173.164,-2,268.25,"expDetail","./sample.txt"
173.173,-2,234.291,"expDetail","./sample.txt"
173.183,-2,254.409,"expDetail","./sample.txt"
173.193,-2,240.726,"expDetail","./sample.txt"
173.203,-2,250.8,"expDetail","./sample.txt"
173.213,-2,287.74,"expDetail","./sample.txt"
173.223,-2,263.509,"expDetail","./sample.txt"
173.233,-2,227.585,"expDetail","./sample.txt"
173.243,-2,254.475,"expDetail","./sample.txt"
173.252,-2,240.153,"expDetail","./sample.txt"
173.262,-2,261.647,"expDetail","./sample.txt"
173.272,-2,272.68,"expDetail","./sample.txt"
173.282,-2,252.942,"expDetail","./sample.txt"
173.291,-2,259.058,"expDetail","./sample.txt"
173.301,-2,261.038,"expDetail","./sample.txt"
173.311,-2,244.302,"expDetail","./sample.txt"
173.322,-2,241.531,"expDetail","./sample.txt"
173.332,-2,270.493,"expDetail","./sample.txt"
173.341,-2,257.294,"expDetail","./sample.txt"
173.351,-2,246.195,"expDetail","./sample.txt"
173.361,-2,268.64,"expDetail","./sample.txt"
173.371,-2,255.412,"expDetail","./sample.txt"
173.38,-2,259.097,"expDetail","./sample.txt"
173.39,-2,279.747,"expDetail","./sample.txt"
173.4,-2,250.883,"expDetail","./sample.txt"
173.411,-2,261.13,"expDetail","./sample.txt"
173.42,-2,237.676,"expDetail","./sample.txt"
173.43,-2,267.172,"expDetail","./sample.txt"
173.44,-2,279.607,"expDetail","./sample.txt"
173.45,-2,260.391,"expDetail","./sample.txt"
173.459,-2,233.742,"expDetail","./sample.txt"
173.469,-2,271.525,"expDetail","./sample.txt"
173.479,-2,250.048,"expDetail","./sample.txt"
173.489,-2,253.611,"expDetail","./sample.txt"
173.499,-2,254.836,"expDetail","./sample.txt"
173.509,-2,255.479,"expDetail","./sample.txt"
173.519,-2,236.432,"expDetail","./sample.txt"
173.529,-2,245.49,"expDetail","./sample.txt"
173.539,-2,248.221,"expDetail","./sample.txt"
173.548,-2,265.777,"expDetail","./sample.txt"
173.558,-2,245.776,"expDetail","./sample.txt"
173.568,-2,250.783,"expDetail","./sample.txt"
173.578,-2,238.482,"expDetail","./sample.txt"
173.587,-2,228.866,"expDetail","./sample.txt"
173.597,-2,256.834,"expDetail","./sample.txt"
173.608,-2,267.095,"expDetail","./sample.txt"
173.618,-2,253.57,"expDetail","./sample.txt"
173.627,-2,204.046,"expDetail","./sample.txt"
173.637,-2,273.124,"expDetail","./sample.txt"
173.647,-2,241.03,"expDetail","./sample.txt"
173.657,-2,243.244,"expDetail","./sample.txt"
173.666,-2,237.216,"expDetail","./sample.txt"
173.676,-2,246.483,"expDetail","./sample.txt"
173.686,-2,245.081,"expDetail","./sample.txt"
173.697,-2,260.112,"expDetail","./sample.txt"
173.707,-2,238.596,"expDetail","./sample.txt"
173.716,-2,221.409,"expDetail","./sample.txt"
173.726,-2,259.384,"expDetail","./sample.txt"
173.736,-2,248.471,"expDetail","./sample.txt"
173.746,-2,256.613,"expDetail","./sample.txt"
173.755,-2,244.405,"expDetail","./sample.txt"
173.765,-2,278.589,"expDetail","./sample.txt"
173.775,-2,266.452,"expDetail","./sample.txt"
173.786,-2,242.931,"expDetail","./sample.txt"
173.795,-2,241.657,"expDetail","./sample.txt"
173.805,-2,285.8,"expDetail","./sample.txt"
173.815,-2,253.14,"expDetail","./sample.txt"
173.825,-2,255.321,"expDetail","./sample.txt"
173.834,-2,262.207,"expDetail","./sample.txt"
173.844,-2,259.901,"expDetail","./sample.txt"
173.854,-2,267.365,"expDetail","./sample.txt"
173.864,-2,254.772,"expDetail","./sample.txt"
173.874,-2,249.924,"expDetail","./sample.txt"
173.884,-2,271.395,"expDetail","./sample.txt"
173.894,-2,276.95,"expDetail","./sample.txt"
173.904,-2,252.756,"expDetail","./sample.txt"
173.914,-2,249.192,"expDetail","./sample.txt"
173.923,-2,245.348,"expDetail","./sample.txt"
173.933,-2,238.567,"expDetail","./sample.txt"
173.943,-2,254.012,"expDetail","./sample.txt"
173.953,-2,257.442,"expDetail","./sample.txt"
173.962,-2,241.453,"expDetail","./sample.txt"
173.972,-2,242.357,"expDetail","./sample.txt"
173.983,-2,240.454,"expDetail","./sample.txt"
173.993,-2,239.111,"expDetail","./sample.txt"
174.002,-2,272.317,"expDetail","./sample.txt"
174.012,-2,266.208,"expDetail","./sample.txt"
174.022,-2,258.118,"expDetail","./sample.txt"
174.032,-2,243.244,"expDetail","./sample.txt"
174.041,-2,227.806,"expDetail","./sample.txt"
174.051,-2,273.679,"expDetail","./sample.txt"
174.062,-2,272.649,"expDetail","./sample.txt"
174.072,-2,226.068,"expDetail","./sample.txt"
174.082,-2,257.97,"expDetail","./sample.txt"
174.091,-2,254.687,"expDetail","./sample.txt"
174.101,-2,257.81,"expDetail","./sample.txt"
174.111,-2,279.1,"expDetail","./sample.txt"
174.121,-2,246.438,"expDetail","./sample.txt"
174.13,-2,250.458,"expDetail","./sample.txt"
174.14,-2,284.9,"expDetail","./sample.txt"
174.15,-2,256.684,"expDetail","./sample.txt"
174.16,-2,275.317,"expDetail","./sample.txt"
174.17,-2,255.736,"expDetail","./sample.txt"
174.18,-2,252.244,"expDetail","./sample.txt"
174.19,-2,231.325,"expDetail","./sample.txt"
174.2,-2,267.888,"expDetail","./sample.txt"
174.209,-2,277.894,"expDetail","./sample.txt"
174.219,-2,237.294,"expDetail","./sample.txt"
174.229,-2,256.056,"expDetail","./sample.txt"
174.239,-2,250.566,"expDetail","./sample.txt"
174.249,-2,263.829,"expDetail","./sample.txt"
174.259,-2,256.549,"expDetail","./sample.txt"
174.269,-2,272.071,"expDetail","./sample.txt"
174.279,-2,249.078,"expDetail","./sample.txt"
174.289,-2,252.73,"expDetail","./sample.txt"
174.298,-2,255.27,"expDetail","./sample.txt"
174.308,-2,246.773,"expDetail","./sample.txt"
174.32,-2,257.308,"expDetail","./sample.txt"
174.328,-2,273.284,"expDetail","./sample.txt"
174.337,-2,268.922,"expDetail","./sample.txt"
174.348,-2,262.633,"expDetail","./sample.txt"
174.358,-2,251.927,"expDetail","./sample.txt"
174.368,-2,265.366,"expDetail","./sample.txt"
174.377,-2,271.033,"expDetail","./sample.txt"
174.387,-2,265.514,"expDetail","./sample.txt"
174.397,-2,241.311,"expDetail","./sample.txt"
174.407,-2,255.555,"expDetail","./sample.txt"
174.416,-2,249.066,"expDetail","./sample.txt"
174.426,-2,272.968,"expDetail","./sample.txt"
174.436,-2,260.133,"expDetail","./sample.txt"
174.447,-2,292.089,"expDetail","./sample.txt"
174.457,-2,228.981,"expDetail","./sample.txt"
174.466,-2,273.148,"expDetail","./sample.txt"
174.476,-2,234.734,"expDetail","./sample.txt"
174.486,-2,254.921,"expDetail","./sample.txt"
174.496,-2,243.202,"expDetail","./sample.txt"
174.505,-2,245.386,"expDetail","./sample.txt"
174.516,-2,268.627,"expDetail","./sample.txt"
174.525,-2,246.973,"expDetail","./sample.txt"
174.536,-2,243.064,"expDetail","./sample.txt"
174.545,-2,229.048,"expDetail","./sample.txt"
174.555,-2,255.393,"expDetail","./sample.txt"
174.565,-2,257.473,"expDetail","./sample.txt"
174.575,-2,245.293,"expDetail","./sample.txt"
174.584,-2,244.058,"expDetail","./sample.txt"
174.594,-2,268.934,"expDetail","./sample.txt"
174.604,-2,246.438,"expDetail","./sample.txt"
174.614,-2,262.032,"expDetail","./sample.txt"
174.624,-2,250,"expDetail","./sample.txt"
174.634,-2,228.726,"expDetail","./sample.txt"
174.644,-2,288.215,"expDetail","./sample.txt"
174.654,-2,245.545,"expDetail","./sample.txt"
174.664,-2,258.782,"expDetail","./sample.txt"
174.673,-2,266.283,"expDetail","./sample.txt"
174.683,-2,245.916,"expDetail","./sample.txt"
174.693,-2,261.796,"expDetail","./sample.txt"
174.703,-2,243.108,"expDetail","./sample.txt"
174.713,-2,261.33,"expDetail","./sample.txt"
174.723,-2,265.738,"expDetail","./sample.txt"
174.733,-2,250.348,"expDetail","./sample.txt"
174.743,-2,252.621,"expDetail","./sample.txt"
174.752,-2,234.088,"expDetail","./sample.txt"
174.762,-2,253.356,"expDetail","./sample.txt"
174.772,-2,238.254,"expDetail","./sample.txt"
174.782,-2,252.474,"expDetail","./sample.txt"
174.791,-2,233.711,"expDetail","./sample.txt"
174.801,-2,281.674,"expDetail","./sample.txt"
174.811,-2,240.224,"expDetail","./sample.txt"
174.822,-2,227.34,"expDetail","./sample.txt"
174.832,-2,251.734,"expDetail","./sample.txt"
174.841,-2,259.609,"expDetail","./sample.txt"
174.851,-2,239.235,"expDetail","./sample.txt"
174.861,-2,235.31,"expDetail","./sample.txt"
174.871,-2,245.396,"expDetail","./sample.txt"
174.88,-2,258.456,"expDetail","./sample.txt"
174.89,-2,247.423,"expDetail","./sample.txt"
174.9,-2,269.144,"expDetail","./sample.txt"
174.911,-2,243.753,"expDetail","./sample.txt"
174.92,-2,247.534,"expDetail","./sample.txt"
174.93,-2,246.047,"expDetail","./sample.txt"
174.94,-2,230.357,"expDetail","./sample.txt"
174.95,-2,249.286,"expDetail","./sample.txt"
174.959,-2,249.348,"expDetail","./sample.txt"
174.969,-2,268.297,"expDetail","./sample.txt"
174.979,-2,259.302,"expDetail","./sample.txt"
174.99,-2,253.546,"expDetail","./sample.txt"
174.999,-2,243.092,"expDetail","./sample.txt"
175.009,-2,252.459,"expDetail","./sample.txt"
175.019,-2,241.669,"expDetail","./sample.txt"
175.029,-2,236.782,"expDetail","./sample.txt"
175.039,-2,263.056,"expDetail","./sample.txt"
175.048,-2,254.946,"expDetail","./sample.txt"
175.058,-2,267.935,"expDetail","./sample.txt"
175.068,-2,274.044,"expDetail","./sample.txt"
175.078,-2,267.701,"expDetail","./sample.txt"
175.087,-2,270.626,"expDetail","./sample.txt"
175.098,-2,255.512,"expDetail","./sample.txt"
175.108,-2,260.05,"expDetail","./sample.txt"
175.118,-2,286.557,"expDetail","./sample.txt"
175.127,-2,230.141,"expDetail","./sample.txt"
175.137,-2,257.496,"expDetail","./sample.txt"
175.147,-2,240.32,"expDetail","./sample.txt"
175.157,-2,259.672,"expDetail","./sample.txt"
175.166,-2,236.099,"expDetail","./sample.txt"
175.176,-2,234.576,"expDetail","./sample.txt"
175.186,-2,238.572,"expDetail","./sample.txt"
175.197,-2,246.821,"expDetail","./sample.txt"
175.207,-2,265.981,"expDetail","./sample.txt"
175.216,-2,287.687,"expDetail","./sample.txt"
175.226,-2,264.426,"expDetail","./sample.txt"
175.236,-2,263.77,"expDetail","./sample.txt"
175.246,-2,266.978,"expDetail","./sample.txt"
175.255,-2,254.592,"expDetail","./sample.txt"
175.265,-2,260.047,"expDetail","./sample.txt"
175.276,-2,275.124,"expDetail","./sample.txt"
175.286,-2,271.073,"expDetail","./sample.txt"
175.295,-2,274.524,"expDetail","./sample.txt"
175.305,-2,260.583,"expDetail","./sample.txt"
175.315,-2,281.894,"expDetail","./sample.txt"
175.325,-2,270.539,"expDetail","./sample.txt"
175.334,-2,247.575,"expDetail","./sample.txt"
175.344,-2,270.183,"expDetail","./sample.txt"
175.354,-2,288.974,"expDetail","./sample.txt"
175.364,-2,256.484,"expDetail","./sample.txt"
175.374,-2,255.815,"expDetail","./sample.txt"
175.384,-2,234.79,"expDetail","./sample.txt"
175.394,-2,237.536,"expDetail","./sample.txt"
175.404,-2,229.128,"expDetail","./sample.txt"
175.414,-2,279.533,"expDetail","./sample.txt"
175.423,-2,263.346,"expDetail","./sample.txt"
175.433,-2,233.986,"expDetail","./sample.txt"
175.443,-2,262.046,"expDetail","./sample.txt"
175.453,-2,246.235,"expDetail","./sample.txt"
175.462,-2,277.379,"expDetail","./sample.txt"
175.472,-2,263.043,"expDetail","./sample.txt"
175.483,-2,254.194,"expDetail","./sample.txt"
175.493,-2,257.364,"expDetail","./sample.txt"
175.502,-2,250.828,"expDetail","./sample.txt"
175.512,-2,248.209,"expDetail","./sample.txt"
175.522,-2,198.496,"expDetail","./sample.txt"
175.532,-2,241.3,"expDetail","./sample.txt"
175.541,-2,252.901,"expDetail","./sample.txt"
175.551,-2,248.807,"expDetail","./sample.txt"
175.561,-2,246.693,"expDetail","./sample.txt"
175.572,-2,251.025,"expDetail","./sample.txt"
175.582,-2,264.082,"expDetail","./sample.txt"
175.591,-2,263.981,"expDetail","./sample.txt"
175.601,-2,252.214,"expDetail","./sample.txt"
175.611,-2,276.378,"expDetail","./sample.txt"
175.621,-2,261.504,"expDetail","./sample.txt"
175.63,-2,263.511,"expDetail","./sample.txt"
175.64,-2,250.416,"expDetail","./sample.txt"
175.651,-2,261.82,"expDetail","./sample.txt"
175.66,-2,248.052,"expDetail","./sample.txt"
175.67,-2,256.92,"expDetail","./sample.txt"
175.68,-2,287.269,"expDetail","./sample.txt"
175.69,-2,222.096,"expDetail","./sample.txt"
175.7,-2,262.064,"expDetail","./sample.txt"
175.709,-2,261.99,"expDetail","./sample.txt"
175.719,-2,269.452,"expDetail","./sample.txt"
175.729,-2,262.577,"expDetail","./sample.txt"
175.739,-2,245.843,"expDetail","./sample.txt"
175.749,-2,247.865,"expDetail","./sample.txt"
175.759,-2,290.552,"expDetail","./sample.txt"
175.769,-2,268.944,"expDetail","./sample.txt"
175.779,-2,251.669,"expDetail","./sample.txt"
175.789,-2,232.344,"expDetail","./sample.txt"
175.798,-2,258.179,"expDetail","./sample.txt"
175.808,-2,248.538,"expDetail","./sample.txt"
175.818,-2,239.581,"expDetail","./sample.txt"
175.829,-2,246.255,"expDetail","./sample.txt"
175.837,-2,244.368,"expDetail","./sample.txt"
175.848,-2,232.386,"expDetail","./sample.txt"
175.858,-2,257.988,"expDetail","./sample.txt"
175.868,-2,234.322,"expDetail","./sample.txt"
175.877,-2,241.717,"expDetail","./sample.txt"
175.887,-2,280.346,"expDetail","./sample.txt"
175.897,-2,250.147,"expDetail","./sample.txt"
175.907,-2,231.242,"expDetail","./sample.txt"
175.916,-2,281.224,"expDetail","./sample.txt"
175.927,-2,265.509,"expDetail","./sample.txt"
175.936,-2,253.164,"expDetail","./sample.txt"
175.947,-2,242.704,"expDetail","./sample.txt"
175.957,-2,270.25,"expDetail","./sample.txt"
175.966,-2,254.594,"expDetail","./sample.txt"
175.976,-2,272.746,"expDetail","./sample.txt"
175.986,-2,284.955,"expDetail","./sample.txt"
175.996,-2,271.265,"expDetail","./sample.txt"
176.005,-2,242.021,"expDetail","./sample.txt"
176.016,-2,274.017,"expDetail","./sample.txt"
176.025,-2,275.795,"expDetail","./sample.txt"
176.036,-2,240.051,"expDetail","./sample.txt"
176.045,-2,247.565,"expDetail","./sample.txt"
176.055,-2,246.512,"expDetail","./sample.txt"
176.065,-2,217.072,"expDetail","./sample.txt"
176.075,-2,210.964,"expDetail","./sample.txt"
176.084,-2,257.388,"expDetail","./sample.txt"
176.094,-2,258.155,"expDetail","./sample.txt"
176.104,-2,249.804,"expDetail","./sample.txt"
176.114,-2,260.436,"expDetail","./sample.txt"
176.124,-2,244.025,"expDetail","./sample.txt"
176.134,-2,267.191,"expDetail","./sample.txt"
176.144,-2,238.726,"expDetail","./sample.txt"
176.154,-2,244.982,"expDetail","./sample.txt"
176.164,-2,241.369,"expDetail","./sample.txt"
176.173,-2,232.07,"expDetail","./sample.txt"
176.183,-2,261.028,"expDetail","./sample.txt"
176.193,-2,264.922,"expDetail","./sample.txt"
176.203,-2,238.574,"expDetail","./sample.txt"
176.213,-2,248.749,"expDetail","./sample.txt"
176.223,-2,247.222,"expDetail","./sample.txt"
176.233,-2,222.585,"expDetail","./sample.txt"
176.243,-2,237.113,"expDetail","./sample.txt"
176.252,-2,255,"expDetail","./sample.txt"
176.262,-2,256.659,"expDetail","./sample.txt"
176.272,-2,260.311,"expDetail","./sample.txt"
176.282,-2,219.118,"expDetail","./sample.txt"
176.291,-2,254.196,"expDetail","./sample.txt"
176.301,-2,251.688,"expDetail","./sample.txt"
176.311,-2,234.386,"expDetail","./sample.txt"
176.322,-2,261.856,"expDetail","./sample.txt"
176.332,-2,238.493,"expDetail","./sample.txt"
176.341,-2,222.834,"expDetail","./sample.txt"
176.351,-2,273.841,"expDetail","./sample.txt"
176.361,-2,262.489,"expDetail","./sample.txt"
176.371,-2,284.198,"expDetail","./sample.txt"
176.38,-2,240.843,"expDetail","./sample.txt"
176.39,-2,273.66,"expDetail","./sample.txt"
176.401,-2,238.594,"expDetail","./sample.txt"
176.411,-2,257.3,"expDetail","./sample.txt"
176.42,-2,275.668,"expDetail","./sample.txt"
176.43,-2,238.951,"expDetail","./sample.txt"
176.44,-2,266.375,"expDetail","./sample.txt"
176.45,-2,252.878,"expDetail","./sample.txt"
176.459,-2,237.102,"expDetail","./sample.txt"
176.469,-2,226.176,"expDetail","./sample.txt"
176.479,-2,243.835,"expDetail","./sample.txt"
176.49,-2,268.312,"expDetail","./sample.txt"
176.499,-2,267.675,"expDetail","./sample.txt"
176.509,-2,253.496,"expDetail","./sample.txt"
176.519,-2,268.039,"expDetail","./sample.txt"
176.529,-2,258.872,"expDetail","./sample.txt"
176.539,-2,247.908,"expDetail","./sample.txt"
176.548,-2,248.447,"expDetail","./sample.txt"
176.558,-2,235.065,"expDetail","./sample.txt"
176.568,-2,238.447,"expDetail","./sample.txt"
176.578,-2,247.293,"expDetail","./sample.txt"
176.588,-2,254.968,"expDetail","./sample.txt"
176.598,-2,238.329,"expDetail","./sample.txt"
176.608,-2,267.21,"expDetail","./sample.txt"
176.618,-2,246.176,"expDetail","./sample.txt"
176.627,-2,242.267,"expDetail","./sample.txt"
176.637,-2,240.926,"expDetail","./sample.txt"
176.647,-2,220.408,"expDetail","./sample.txt"
176.657,-2,266.934,"expDetail","./sample.txt"
176.666,-2,243.446,"expDetail","./sample.txt"
176.676,-2,246.85,"expDetail","./sample.txt"
176.687,-2,262.718,"expDetail","./sample.txt"
176.697,-2,250.919,"expDetail","./sample.txt"
176.707,-2,243.24,"expDetail","./sample.txt"
176.716,-2,245.881,"expDetail","./sample.txt"
176.726,-2,268.818,"expDetail","./sample.txt"
176.736,-2,245.169,"expDetail","./sample.txt"
176.746,-2,272.617,"expDetail","./sample.txt"
176.755,-2,256.472,"expDetail","./sample.txt"
176.765,-2,276.696,"expDetail","./sample.txt"
176.775,-2,258.958,"expDetail","./sample.txt"
176.786,-2,265.257,"expDetail","./sample.txt"
176.795,-2,270.782,"expDetail","./sample.txt"
176.805,-2,265.674,"expDetail","./sample.txt"
176.815,-2,239.478,"expDetail","./sample.txt"
176.825,-2,240.312,"expDetail","./sample.txt"
176.834,-2,238.595,"expDetail","./sample.txt"
176.844,-2,251.731,"expDetail","./sample.txt"
176.854,-2,260.114,"expDetail","./sample.txt"
176.864,-2,278.673,"expDetail","./sample.txt"
176.874,-2,248.309,"expDetail","./sample.txt"
176.884,-2,284.757,"expDetail","./sample.txt"
176.894,-2,259.3,"expDetail","./sample.txt"
176.904,-2,257.886,"expDetail","./sample.txt"
176.914,-2,232.056,"expDetail","./sample.txt"
176.923,-2,224.3,"expDetail","./sample.txt"
176.933,-2,278.643,"expDetail","./sample.txt"
176.944,-2,262.379,"expDetail","./sample.txt"
176.953,-2,253.228,"expDetail","./sample.txt"
176.963,-2,240.953,"expDetail","./sample.txt"
176.973,-2,218.174,"expDetail","./sample.txt"
176.983,-2,247.79,"expDetail","./sample.txt"
176.993,-2,248.068,"expDetail","./sample.txt"
177.002,-2,261.804,"expDetail","./sample.txt"
177.012,-2,251.244,"expDetail","./sample.txt"
177.022,-2,292.608,"expDetail","./sample.txt"
177.032,-2,250.338,"expDetail","./sample.txt"
177.041,-2,250.878,"expDetail","./sample.txt"
177.052,-2,252.67,"expDetail","./sample.txt"
177.062,-2,279.131,"expDetail","./sample.txt"
177.072,-2,252.855,"expDetail","./sample.txt"
177.082,-2,248.471,"expDetail","./sample.txt"
177.091,-2,258.033,"expDetail","./sample.txt"
177.101,-2,254.205,"expDetail","./sample.txt"
177.111,-2,250.632,"expDetail","./sample.txt"
177.121,-2,260.815,"expDetail","./sample.txt"
177.13,-2,251.281,"expDetail","./sample.txt"
177.141,-2,239.803,"expDetail","./sample.txt"
177.15,-2,261.326,"expDetail","./sample.txt"
177.161,-2,263.932,"expDetail","./sample.txt"
177.17,-2,253.93,"expDetail","./sample.txt"
177.18,-2,234.045,"expDetail","./sample.txt"
177.19,-2,279.129,"expDetail","./sample.txt"
177.2,-2,276.562,"expDetail","./sample.txt"
177.209,-2,242.732,"expDetail","./sample.txt"
177.219,-2,259.395,"expDetail","./sample.txt"
